Replay trajectory ( ref_x, ref_y, ref_z, ref_r, ref_p, ref_w, ref_x_dot, ref_y_dot, ref_z_dot, ref_r_dot, ref_p_dot, ref_w_dot, act_x, act_y, act_z, act_r, act_p, act_w, act_x_dot, act_y_dot, act_z_dot, act_r_dot, act_p_dot, act_w_dot )
0.0000000000,0.0000000000,0.0485925926,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149948848,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000026820,0.0000000000,0.0000000000,-0.0000000000
0.0000000000,0.0000000000,0.0497542500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149949120,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000027180,-0.0000000000,0.0000000000,-0.0000000000
0.0000000000,0.0000000000,0.0509280741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149949396,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000027540,0.0000000000,-0.0000000000,-0.0000000000
0.0000000000,0.0000000000,0.0521140093,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149949675,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000027900,0.0000000000,-0.0000000000,-0.0000000000
0.0000000000,0.0000000000,0.0533120000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149949957,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000028260,-0.0000000000,-0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0545219907,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149950243,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000028620,-0.0000000000,0.0000000000,-0.0000000000
0.0000000000,0.0000000000,0.0557439259,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149950533,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000028980,-0.0000000000,0.0000000000,-0.0000000000
0.0000000000,0.0000000000,0.0569777500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149950827,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000029340,0.0000000000,-0.0000000000,-0.0000000000
0.0000000000,0.0000000000,0.0582234074,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149951124,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000029700,-0.0000000000,-0.0000000000,-0.0000000000
0.0000000000,0.0000000000,0.0594808426,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149951424,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000030060,0.0000000000,-0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0607500000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149951728,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000030420,-0.0000000000,0.0000000000,-0.0000000000
0.0000000000,0.0000000000,0.0620308241,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149952036,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000030780,0.0000000000,0.0000000000,-0.0000000000
0.0000000000,0.0000000000,0.0633232593,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149952348,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000031140,-0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0646272500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149952663,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000031500,-0.0000000000,-0.0000000000,-0.0000000000
0.0000000000,0.0000000000,0.0659427407,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149952981,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000031860,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0672696759,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149953303,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000032220,-0.0000000000,-0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0686080000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149953629,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000032580,0.0000000000,-0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0699576574,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149953959,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000032940,0.0000000000,0.0000000000,-0.0000000000
0.0000000000,0.0000000000,0.0713185926,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149954292,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000033300,-0.0000000000,-0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0726907500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149954628,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000033660,-0.0000000000,0.0000000000,-0.0000000000
0.0000000000,0.0000000000,0.0740740741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149954968,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000034020,-0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0754685093,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149955312,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000034380,0.0000000000,-0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0768740000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149955660,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000034740,0.0000000000,-0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0782904907,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149956011,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000035100,0.0000000000,-0.0000000000,-0.0000000000
0.0000000000,0.0000000000,0.0797179259,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149956365,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000035460,-0.0000000000,-0.0000000000,-0.0000000000
0.0000000000,0.0000000000,0.0811562500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149956723,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000035820,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0826054074,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149957085,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000036180,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0840653426,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149957451,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000036540,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0855360000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149957820,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000036900,-0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0870173241,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149958192,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000037260,-0.0000000000,-0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0885092593,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149958568,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000037620,-0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0900117500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149958948,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000037980,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0915247407,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149959332,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000038340,0.0000000000,0.0000000000,-0.0000000000
0.0000000000,0.0000000000,0.0930481759,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149959719,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000038700,0.0000000000,-0.0000000000,-0.0000000000
0.0000000000,0.0000000000,0.0945820000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149960109,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000039060,-0.0000000000,-0.0000000000,-0.0000000000
0.0000000000,0.0000000000,0.0961261574,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149960503,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000039420,-0.0000000000,-0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0976805926,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149960901,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000039780,-0.0000000000,-0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0992452500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149961303,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000040140,-0.0000000000,0.0000000000,-0.0000000000
0.0000000000,0.0000000000,0.1008200741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149961708,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000040500,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.1024050093,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149962116,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000040860,0.0000000000,0.0000000000,-0.0000000000
0.0000000000,0.0000000000,0.1040000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149962528,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000041220,0.0000000000,-0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.1056049907,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149962944,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000041580,-0.0000000000,0.0000000000,-0.0000000000
0.0000000000,0.0000000000,0.1072199259,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149963364,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000041940,0.0000000000,-0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.1088447500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149963787,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000042300,-0.0000000000,-0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.1104794074,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149964213,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000042660,-0.0000000000,0.0000000000,-0.0000000000
0.0000000000,0.0000000000,0.1121238426,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149964643,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000043020,0.0000000000,0.0000000000,-0.0000000000
0.0000000000,0.0000000000,0.1137780000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149965077,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000043380,-0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.1154418241,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149965515,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000043740,-0.0000000000,-0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.1171152593,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149965956,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000044100,0.0000000000,-0.0000000000,-0.0000000000
0.0000000000,0.0000000000,0.1187982500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149966400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000044460,0.0000000000,-0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.1204907407,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149966848,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000044820,-0.0000000000,-0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.1221926759,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149967300,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000045180,0.0000000000,0.0000000000,-0.0000000000
0.0000000000,0.0000000000,0.1239040000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149967756,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000045540,-0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.1256246574,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149968215,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000045900,0.0000000000,-0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.1273545926,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149968677,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000046260,0.0000000000,-0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.1290937500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149969143,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000046620,-0.0000000000,0.0000000000,-0.0000000000
0.0000000000,0.0000000000,0.1308420741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149969613,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000046980,-0.0000000000,-0.0000000000,-0.0000000000
0.0000000000,0.0000000000,0.1325995093,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149970087,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000047340,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.1343660000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149970564,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000047700,-0.0000000000,-0.0000000000,-0.0000000000
0.0000000000,0.0000000000,0.1361414907,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149971044,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000048060,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.1379259259,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149971528,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000048420,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.1397192500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149972016,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000048780,0.0000000000,0.0000000000,-0.0000000000
0.0000000000,0.0000000000,0.1415214074,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0149972508,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000049140,0.0000000000,-0.0000000000,0.0000000000
